0,42.811127,-97.01808036,18.70586538,64444_1
1,39.29039,-97.01850257,18.70566775,64444_4
2,44.656193,-97.01772104,18.70561385,64444_3
3,19.602388,-96.93133006,18.47710939,65848_2
4,25.95827,-96.93180616,18.47647159,65848_4
5,19.816141,-96.93105158,18.47644464,65848_3
6,35.668484,-96.97558107,18.56902501,65268_2
7,34.223423,-96.97558107,18.56863873,65268_1
8,32.939808,-96.97596734,18.56846805,65268_4
9,28.543262,-96.97524869,18.56841416,65268_3
10,19.448214,-97.06552938,18.70791354,64443_2
11,21.60293,-97.06555633,18.70750031,64443_1
12,23.130554,-97.0659426,18.70727573,64443_4
13,26.564499,-96.92921902,18.43419687,66139_2
14,14.38412,-96.92924597,18.43377466,66139_1
15,20.87667,-96.92964122,18.43358601,66139_4
16,18.150143,-96.92885969,18.43349618,66139_3
17,19.685116,-96.79775057,18.24597287,67311_2
18,18.75357,-96.79775057,18.24558659,67311_1
19,24.767864,-96.79819075,18.24541591,67311_4
20,10.092992,-96.7974182,18.24536201,67311_3
21,28.879965,-96.92966817,18.52238448,65558_2
22,30.235691,-96.92972207,18.52197126,65558_1
23,24.523994,-96.93010835,18.52183651,65558_4
24,38.023067,-96.92936275,18.52171973,65558_3
25,0,-96.79969093,18.20097625,67604_2
26,14.430879,-96.79971788,18.2005271,67604_1
27,31.283339,-96.80014009,18.20032947,67604_4
28,25.076138,-96.79933161,18.20022167,67604_3
29,21.79508,-96.80133485,18.15500048,67882_1
30,22.225708,-96.84169616,18.33778069,66722_1
31,20.848055,-96.8413009,18.33755611,66722_3
32,26.500471,-96.92636237,18.61253042,64987_2
33,24.082212,-96.92638932,18.61210821,64987_1
34,28.759636,-96.93969337,18.25094055,67308_2
35,25.704617,-96.93972032,18.25055428,67308_1
36,29.213125,-96.94007965,18.25039258,67308_4
37,28.949032,-96.93938794,18.25030275,67308_3
38,31.63648,-96.88394393,18.51975242,65559_2
39,38.941208,-96.88397087,18.51942004,65559_1
40,29.95282,-96.88424935,18.51919546,65559_4
41,33.820366,-96.8837463,18.51916851,65559_3
42,28.293537,-97.02138616,18.61594402,64985_2
43,31.590395,-97.02141311,18.61555774,64985_1
44,12.105732,-97.02178142,18.61530621,64985_4
45,26.027613,-97.02102684,18.61530621,64985_3
46,12.632094,-96.98219267,18.38819414,66428_2
47,15.266448,-96.98221962,18.38778092,66428_1
48,17.980175,-96.98264183,18.38761024,66428_4
49,19.773489,-96.98186029,18.38752939,66428_3
50,15.920587,-97.01636458,18.75114047,64174_1
51,22.561445,-96.93503112,18.38725091,66429_2
52,28.096453,-96.93496823,18.38680175,66429_1
53,28.091127,-96.99022361,18.1614414,67878_3
54,30.434986,-96.94299917,18.16041732,67879_2
55,21.752123,-96.94305307,18.16003104,67879_1
56,23.479712,-96.94344833,18.15983341,67879_4
57,19.371597,-96.94269375,18.15977952,67879_3
58,23.18743,-96.79305239,18.38211255,66432_1
59,25.712315,-96.79333086,18.38188797,66432_4
60,34.71011,-96.75413737,18.15405725,67883_2
61,43.320755,-96.75416432,18.15363504,67883_1
62,35.629425,-96.75455958,18.15344639,67883_4
63,43.64665,-96.75383194,18.15336554,67883_3
64,37.613262,-96.71055111,18.06239316,68400_1
65,12.070875,-96.66669536,17.9698577,68901_2
66,12.603405,-96.66674926,17.96947142,68901_1
67,32.21243,-96.75741622,18.06372266,68399_2
68,44.548927,-96.75744317,18.06333639,68399_1
69,46.906063,-96.75780249,18.06313876,68399_4
70,56.67868,-96.75711079,18.06308486,68399_3
71,20.755224,-96.70888923,18.10741672,68147_1
72,17.790737,-96.85194594,18.06669609,68397_1
73,29.550344,-96.85158661,18.06644456,68397_3
74,23.122688,-96.80469455,18.06542048,68398_2
75,18.222591,-96.8047215,18.06499827,68398_1
76,15.146863,-96.80510778,18.06483657,68398_4
77,16.020351,-96.80438912,18.06477369,68398_3
78,31.377764,-96.62135738,17.92349565,69146_1
79,35.948765,-96.75660773,18.11130642,68146_2
80,28.303486,-96.75669757,18.11085727,68146_1
81,27.8337,-96.75705689,18.11074947,68146_4
82,28.142134,-96.75630231,18.11061472,68146_3
83,17.120825,-96.66710858,17.96921989,68901_4
84,10.945487,-96.66633603,17.96921989,68901_3
85,32.211765,-96.62133044,17.9665519,68902_1
86,8.50906,-96.62158196,17.96636325,68902_4
87,14.640262,-96.62094416,17.96636325,68902_3
88,18.98425,-96.67000116,17.87946921,69382_1
89,23.85714,-96.71725254,17.88119398,69381_2
90,27.596537,-96.71685728,17.88058313,69381_3
91,19.504921,-96.94432868,18.11477392,68142_3
92,28.865631,-96.81327346,17.83927859,69612_2
93,15.63592,-96.81341719,17.83891926,69612_1
94,17.156902,-96.81369567,17.83872163,69612_4
95,25.325085,-96.81294109,17.83866773,69612_3
96,19.623028,-96.81161158,17.8842213,69379_1
97,14.550722,-96.8112792,17.88396977,69379_3
98,7.758673,-96.66127852,18.10541347,68148_2
99,7.812558,-96.66138631,18.10500025,68148_1
100,19.805525,-96.66174564,18.10482957,68148_4
101,27.241068,-96.67163609,17.83422107,69615_2
102,16.335716,-96.76780074,17.79263806,69842_2
103,17.934668,-96.76780074,17.79219788,69842_1
104,10.83183,-96.768196,17.79200026,69842_4
105,26.073694,-96.76741447,17.79200026,69842_3
106,28.917923,-96.76603106,17.83763467,69613_2
