142,212.93723,-96.72936183,17.56513971,70980_2
143,313.63425,-96.72982896,17.56480734,70980_4
144,308.8152,-96.72941573,17.56472649,70980_1
145,46.34263,-96.1682741,17.45369472,71429_2
146,313.65594,-96.16833699,17.45328149,71429_1
147,345.315,-96.16872326,17.45311081,71429_4
148,5.9842334,-96.16799563,17.45302997,71429_3
149,352.04343,-95.98222403,17.40082887,71647_1
150,18.137804,-96.07436423,17.45005654,71431_2
151,353.17044,-96.07444507,17.44969722,71431_1
152,107.64476,-96.72902945,17.56442106,70980_3
153,91.6075,-96.40361474,17.46280364,71424_2
154,21.699526,-96.40330932,17.46219278,71424_3
155,216.81244,-96.30769264,17.5050514,71213_2
156,214.93575,-96.40366864,17.46241736,71424_1
157,191.83568,-96.40405492,17.46230956,71424_4
158,205.65236,-96.44525166,17.6004435,70760_1
159,60.430885,-96.44700337,17.55494384,70986_2
160,53.81234,-96.44705727,17.55455756,70986_1
161,37.3137,-96.07777782,17.40641639,71645_1
162,343.7699,-96.07813715,17.40630859,71645_4
163,358.94675,-96.0774185,17.40616486,71645_3
164,134.99153,-96.35474639,17.5062821,71212_2
165,286.53778,-96.35477334,17.50583294,71212_1
166,206.3954,-95.93527807,17.39891545,71648_1
167,220.4077,-95.93494569,17.39869087,71648_3
168,187.65059,-96.16999887,17.4081142,71643_3
169,320.3243,-96.35875288,17.41539056,71639_1
170,317.03522,-96.44955459,17.41719617,71637_1
171,270,-96.45433362,17.37458009,71851_2
172,291.98956,-96.45436057,17.37413992,71851_1
173,318.65002,-96.4540282,17.37388839,71851_3
174,302.4692,-96.4545582,17.37375364,71851_4
175,194.67427,-95.88517004,17.3955827,71649_1
176,40.596962,-96.21910977,17.36541728,71856_2
177,37.529137,-96.21916367,17.36500405,71856_1
178,66.541504,-96.21958587,17.36483337,71856_4
179,263.9464,-96.21883129,17.36480642,71856_3
180,248.00217,-96.0821616,17.31627943,72072_2
181,147.03824,-96.12493938,17.36116825,71858_3
182,127.36956,-95.98413744,17.35625446,71861_2
183,130.95338,-95.98416439,17.35583225,71861_1
184,112.24687,-95.98452371,17.35567056,71861_4
185,336.2011,-95.98380506,17.35563462,71861_3
186,331.24817,-96.07855936,17.36013518,71859_1
187,335.51505,-96.08219753,17.31583027,72072_1
188,204.17612,-96.08180228,17.31566858,72072_3
189,235.93219,-96.08255686,17.31558773,72072_4
190,186.40346,-96.36266953,17.32246882,72066_1
191,34.503216,-96.36310971,17.32233408,72066_4
192,30.393728,-96.36233716,17.32225323,72066_3
193,15.605539,-96.36053154,17.37102276,71853_1
194,43.141853,-96.36013628,17.37086107,71853_3
195,233.70073,-96.31713393,17.2795024,72279_2
196,231.19571,-96.08419179,17.22424703,72496_1
197,214.92033,-96.08419179,17.22422008,72496_2
198,230.48741,-95.98605085,17.31097039,72074_2
199,124.2976,-95.98605085,17.31053021,72074_1
200,145.87852,-95.98574542,17.31030563,72074_3
201,145.07996,-96.03088577,17.31374618,72073_2
202,141.85405,-96.03091271,17.31335991,72073_1
203,259.69174,-96.03130797,17.31316228,72073_4
204,295.52145,-96.03058034,17.31310838,72073_3
205,291.46387,-95.9885841,17.26630615,72286_1
206,124.11127,-95.98897037,17.26613547,72286_4
207,130.91837,-95.84522196,17.30508642,72077_2
208,259.18506,-95.84527586,17.30475405,72077_1
209,259.18506,-95.84566214,17.30458337,72077_4
210,55.39417,-95.84491654,17.30444862,72077_3
211,229.91434,-96.08225143,17.2695311,72284_2
212,236.51843,-96.08227838,17.26913584,72284_1
213,220.81136,-96.08266466,17.26897415,72284_4
214,354.02325,-96.08191906,17.26892025,72284_3
215,199.66664,-96.08464095,17.22405838,72496_4
216,199.23312,-96.08383247,17.2239416,72496_3
217,188.50398,-96.31710698,17.27908019,72279_1
218,31.902508,-96.3167746,17.27894545,72279_3
219,19.22848,-96.31755614,17.2788646,72279_4
220,30.87656,-96.03525158,17.26760871,72285_2
221,121.564995,-96.03527853,17.26722243,72285_1
222,193.38364,-96.0356648,17.26705175,72285_4
223,128.18996,-96.03494615,17.2669709,72285_3
224,122.48913,-95.94514157,17.17846888,72711_1
225,142.04446,-96.08614114,17.17891804,72708_1
226,162.40683,-96.08650046,17.17872041,72708_4
227,164.14442,-96.08578181,17.17861261,72708_3
228,160.4539,-95.89811477,17.17205491,72712_2
229,142.87549,-95.89814172,17.17166864,72712_1
230,128.64711,-95.89780934,17.17141711,72712_3
231,111.63778,-95.99024598,17.2206897,72498_2
232,131.14536,-96.03721889,17.22222582,72497_1
233,32.44155,-95.8043576,17.16785978,72714_2
234,149.12247,-95.80447438,17.16750045,72714_1
235,133.70055,-95.80477981,17.16724892,72714_4
236,61.73985,-95.80411506,17.16724892,72714_3
237,123.08718,-95.84939015,17.21488658,72501_2
238,218.83223,-95.84944404,17.21444641,72501_1
239,237.49933,-95.84905777,17.21416793,72501_3
240,294.85574,-95.99413569,17.13039105,72923_2
241,273.4174,-95.99416264,17.12996884,72923_1
242,270,-95.9945579,17.12980714,72923_4
243,258.543,-95.99380331,17.12971731,72923_3
244,20.49076,-96.04113554,17.13194513,72922_1
245,165.34047,-96.04080317,17.1317475,72922_3
246,185.97346,-95.90539112,17.08027404,73137_2
247,69.46406,-95.90541807,17.07986081,73137_1
248,42.077263,-95.90580435,17.07969013,73137_4
249,34.575874,-95.90503179,17.07960929,73137_3
250,339.5129,-95.80663932,17.12324944,72927_1
251,0,-95.8070256,17.12307876,72927_4
252,350.55066,-95.80630694,17.12305181,72927_3
253,96.55234,-95.94913907,17.08339119,73136_2
254,47.469982,-95.94916602,17.08299593,73136_1
255,28.513628,-95.9488067,17.08278034,73136_3
256,38.638863,-95.71302589,17.11983584,72929_2
257,37.5478,-95.71299894,17.11935974,72929_1
258,39.32919,-95.71338521,17.11922499,72929_4
259,34.487328,-95.85333375,17.12485743,72926_2
260,73.995224,-95.85338765,17.1244442,72926_1
261,85.7936,-95.85377392,17.12421962,72926_4
262,99.86176,-95.85305527,17.12419267,72926_3
263,90,-95.85411528,17.08377747,73138_2
264,168.55675,-95.85402545,17.08347204,73138_1
265,107.67829,-95.85363918,17.08316661,73138_3
266,80.31048,-95.94680345,17.12569286,72924_2
267,86.22722,-95.9468843,17.12527963,72924_1
268,33.777225,-95.94727956,17.12510895,72924_4
269,55.821495,-95.94652498,17.12500116,72924_3
270,107.69545,-95.66999658,17.02680631,73353_2
271,107.69545,-95.66996963,17.02638411,73353_1
272,126.83624,-95.67039184,17.02619546,73353_4
273,170.11992,-95.66963726,17.02616851,73353_3
274,317.5605,-95.90414246,17.03652608,73348_2
275,224.11119,-95.90416941,17.03613981,73348_1
276,243.24776,-95.90455569,17.03596913,73348_4
277,212.21658,-95.90383703,17.03591523,73348_3
278,256.61032,-95.25727461,16.82853016,74189_2
279,184.27888,-95.25730156,16.82808101,74189_1
280,348.1878,-95.25766987,16.82794626,74189_4
281,8.496039,-95.99994779,16.9950868,73556_2
282,7.8339653,-96.00000169,16.99469154,73556_1
283,259.9159,-95.99964236,16.99441306,73556_3
284,294.8661,-95.81449958,16.94222095,73768_2
285,268.66443,-95.81447263,16.94194247,73768_1
286,299.99118,-95.81424805,16.94171789,73768_3
287,295.52805,-95.81475111,16.94169094,73768_4
288,238.89928,-95.72324871,16.89419701,73976_2
289,78.25263,-95.72327566,16.8938287,73976_1
290,214.87367,-95.39524685,16.87888972,73983_1
291,8.260908,-95.39486058,16.87877294,73983_3
292,346.71866,-95.90869692,16.94585912,73766_1
293,206.00441,-95.90905625,16.94569743,73766_4
294,349.17038,-95.35052872,16.83169223,74187_1
295,352.73227,-95.35055567,16.83166528,74187_4
296,348.84036,-95.35022329,16.83141376,74187_3
297,52.751846,-95.72077835,16.93847497,73770_2
298,194.03142,-95.7208053,16.93805276,73770_1
299,335.4845,-95.72039207,16.93777429,73770_3
